id,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,release_date,speechiness,tempo,valence,year,duration-min,popularity
15902,0.0836,0.554,0.512,No,0.000332,9,0.103,-7.6,Minor,09-02-1970,0.0237,89.296,0.236,1970,4,average
1708,0.595,0.541,0.268,No,2.94E-06,0,0.393,-11.418,Minor,01-01-1959,0.0338,113.397,0.507,1959,7.4,low
8026,0.756,0.382,0.293,No,6.74E-05,9,0.286,-12.152,Major,01-01-1961,0.0313,93.995,0.629,1961,3,very low
7926,0.99,0.543,0.424,No,0.0379,5,0.861,-18.425,Major,21-03-1922,0.269,68.567,0.659,1922,2.2,very low
14932,0.115,0.706,0.716,Yes,0,7,0.316,-4.263,Minor,03-06-2016,0.0768,136.904,0.459,2016,4.2,high
7081,0.117,0.708,0.647,No,0,11,0.111,-6.128,Major,01-01-2014,0.0298,129.95,0.654,2014,3.6,high
3895,0.804,0.48,0.409,No,0,2,0.167,-12.748,Minor,01-01-1959,0.111,66.518,0.626,1959,2.5,low
5008,0.000991,0.457,0.974,No,0.452,1,0.46,-5.061,Minor,15-12-2017,0.0518,137.992,0.3,2017,3.6,very low
83,0.791,0.549,0.555,No,0.000311,11,0.117,-7.144,Major,01-01-1972,0.0344,97.724,0.876,1972,3.9,average
3020,0.705,0.543,0.254,No,0.883,0,0.0823,-19.497,Major,01-01-1966,0.0552,125.643,0.674,1966,4.3,low
8178,0.199,0.745,0.515,No,0.00649,2,0.322,-14.143,Major,01-06-1975,0.0339,140.827,0.856,1975,2.7,low
11274,0.184,0.765,0.523,No,3.56E-05,2,0.132,-4.333,Major,12-01-2018,0.03,104.988,0.394,2018,3.6,very high
2052,0.275,0.463,0.724,No,1.24E-06,11,0.112,-4.159,Major,29-08-2006,0.0468,72.037,0.664,2006,3.1,average
10255,0.0428,0.637,0.869,No,0,0,0.147,-2.322,Major,24-04-1995,0.0263,95.902,0.398,1995,4.9,average
10876,0.958,0.41,0.0257,No,0,7,0.164,-16.409,Major,01-01-1952,0.0491,136.629,0.0699,1952,8.4,very low
11876,0.588,0.576,0.535,No,0.0106,9,0.31,-8.392,Major,18-11-2016,0.041,139.939,0.196,2016,4.7,high
127,0.979,0.269,0.161,No,0.796,3,0.115,-15.609,Minor,01-01-1938,0.0342,73.919,0.138,1938,3.3,very low
14670,0.587,0.618,0.405,No,4.13E-05,2,0.114,-7.744,Major,01-01-1997,0.0296,147.732,0.364,1997,4,average
7272,0.265,0.684,0.608,Yes,0,0,0.131,-6.616,Major,09-11-2018,0.641,84.766,0.363,2018,3.4,high
6206,0.815,0.573,0.51,No,0,8,0.141,-6.857,Major,01-01-1960,0.0852,79.943,0.896,1960,2.3,average
7896,0.372,0.704,0.158,No,0,9,0.421,-20.831,Major,01-01-1926,0.931,105.5,0.283,1926,2.2,very low
10894,0.994,0.38,0.235,No,0.115,10,0.142,-14.345,Minor,01-01-1951,0.0447,139.388,0.595,1951,3,very low
13604,0.771,0.266,0.294,No,0.697,7,0.107,-11.938,Minor,12-09-1975,0.0291,137.941,0.0397,1975,13.5,high
216,0.122,0.671,0.74,No,0,10,0.196,-12.43,Minor,01-01-1993,0.0389,125,0.102,1993,4.3,average
6334,0.699,0.847,0.551,No,0,9,0.103,-5.549,Major,01-01-1970,0.0426,114.066,0.908,1970,3.2,low
8455,0.106,0.566,0.585,No,0,9,0.23,-7.532,Major,01-01-1976,0.032,126.1,0.75,1976,3.5,high
1793,0.302,0.462,0.862,No,0.737,9,0.157,-7.432,Minor,24-05-1978,0.0314,112.336,0.836,1978,4.9,low
1608,0.0205,0.516,0.52,No,0.0338,2,0.0652,-10.341,Major,01-01-1971,0.101,118.104,0.74,1971,4.3,low
15700,0.0802,0.776,0.736,Yes,0,7,0.159,-4.612,Major,10-12-2018,0.247,147.946,0.233,2018,3.1,high
15623,0.962,0.551,0.254,No,0.933,10,0.0994,-14.48,Major,01-01-1969,0.0415,81.053,0.54,1969,6.1,average
9998,0.00797,0.534,0.624,No,0,4,0.128,-9.589,Major,03-12-1965,0.0462,121.402,0.687,1965,2.7,high
10035,0.974,0.458,0.408,No,0.000418,11,0.791,-16.553,Major,23-02-1999,0.0717,73.133,0.832,1999,0.6,average
10774,0.993,0.481,0.0271,No,0.933,4,0.115,-31.756,Major,01-01-1954,0.0435,70.082,0.219,1954,3.5,low
14991,0.264,0.8,0.585,Yes,0,10,0.153,-7.343,Major,14-04-2017,0.0924,126.058,0.779,2017,3.6,high
15619,0.344,0.433,0.53,No,1.05E-06,5,0.149,-7.411,Major,12-11-1996,0.0278,171.129,0.477,1996,5.6,average
2444,0.00025,0.295,0.883,No,0.0234,0,0.137,-3.897,Minor,16-05-2000,0.0446,74.483,0.118,2000,4.8,average
3724,0.304,0.509,0.671,No,0,1,0.0452,-5.709,Major,09-10-2015,0.0678,118.413,0.55,2015,3.8,high
6910,0.954,0.475,0.283,No,0.00142,8,0.268,-13.63,Minor,01-03-1955,0.0389,98.849,0.481,1955,3.1,low
10932,0.787,0.7,0.43,No,0.000476,1,0.129,-8.437,Minor,19-05-2015,0.0399,100.008,0.103,2015,3.7,average
4464,0.284,0.723,0.116,Yes,0,0,0.226,-20.605,Major,01-01-1940,0.946,106.703,0.586,1940,1.6,very low
9754,0.725,0.45,0.314,No,0,11,0.6,-12.362,Minor,13-08-1956,0.0331,80.676,0.4,1956,2.4,very low
8075,0.926,0.316,0.267,No,0.935,5,0.0804,-15.111,Major,01-01-1961,0.0348,110.665,0.2,1961,5.7,low
538,0.302,0.355,0.477,No,0,0,0.0853,-7.568,Major,10-02-1998,0.0307,124.918,0.156,1998,4.8,average
1010,0.0245,0.854,0.618,No,1.33E-06,11,0.0682,-4.165,Major,07-06-1988,0.345,93.796,0.86,1988,5.4,low
10028,0.078,0.728,0.652,No,0.0173,2,0.0672,-10.123,Major,16-01-1970,0.0401,98.265,0.874,1970,2.6,low
4519,0.0403,0.624,0.531,No,1.21E-06,4,0.0914,-13.23,Major,29-06-1985,0.0408,128.08,0.743,1985,3.5,high
14003,0.505,0.233,0.00817,No,0.000203,8,0.109,-37.311,Major,01-01-1921,0.0305,108.143,0.185,1921,11.4,very low
12940,0.119,0.615,0.496,No,0.00378,5,0.212,-5.293,Major,01-01-1972,0.0376,124.493,0.814,1972,3.1,average
8432,0.993,0.534,0.538,No,0.0832,8,0.373,-13.373,Major,01-12-1951,0.0519,91.303,0.907,1951,3.1,very low
12280,0.184,0.611,0.714,Yes,0,9,0.145,-4.696,Minor,26-07-2019,0.856,196.043,0.628,2019,2.9,high
14891,0.00199,0.389,0.954,No,0,3,0.135,-3.945,Major,23-08-2005,0.126,162.823,0.382,2005,4.2,average
9776,0.152,0.754,0.646,No,1.85E-05,7,0.108,-5.795,Major,28-06-2019,0.317,176.089,0.429,2019,4,very high
6812,0.000875,0.804,0.758,No,0.331,4,0.125,-4.819,Major,06-01-2015,0.0483,127.946,0.424,2015,3.8,high
145,0.0084,0.456,0.867,No,2.93E-06,9,0.395,-8.991,Major,01-01-1985,0.0817,130.785,0.321,1985,3.8,low
11351,0.976,0.294,0.444,No,0.894,5,0.131,-5.248,Major,04-01-1920,0.0352,113.08,0.127,1920,2.5,very low
3463,0.996,0.461,0.28,No,0.917,5,0.111,-14.108,Minor,31-12-1953,0.107,73.173,0.555,1953,2.9,very low
2847,0.964,0.748,0.179,No,0,6,0.116,-15.485,Major,01-01-1955,0.6,92.089,0.492,1955,1.8,very low
16200,0.914,0.407,0.0651,No,0.0564,2,0.0924,-22.697,Minor,22-05-1965,0.0305,96.846,0.358,1965,2,average
14794,0.902,0.556,0.128,No,0.000358,7,0.0987,-18.645,Major,02-11-1992,0.033,131.968,0.304,1992,3.8,average
9932,0.142,0.594,0.837,No,9.69E-05,0,0.12,-5.073,Minor,11-12-2020,0.0291,128.031,0.217,2020,3.6,very low
16179,0.244,0.761,0.518,Yes,3.47E-05,0,0.107,-8.871,Major,14-08-2020,0.134,133.976,0.522,2020,4.4,very high
13288,0.000133,0.386,0.943,Yes,0,5,0.0928,-3.033,Minor,05-06-2014,0.185,148.008,0.402,2014,4,average
9758,0.976,0.256,0.104,No,2.35E-05,1,0.146,-15.709,Major,01-01-1950,0.0424,91.504,0.0399,1950,2.7,very low
8695,0.275,0.513,0.696,No,0.000947,7,0.182,-5.517,Major,21-06-1982,0.032,119.638,0.591,1982,5.3,average
13806,0.0312,0.64,0.921,No,0.00116,0,0.075,-5.493,Major,01-01-1983,0.0333,136.47,0.887,1983,3.7,low
343,0.0291,0.888,0.457,Yes,0,8,0.159,-7.956,Minor,23-02-1999,0.297,94.047,0.644,1999,4.8,average
3091,0.0104,0.527,0.804,No,0,10,0.105,-4.168,Major,01-01-2011,0.0358,107.486,0.221,2011,4.6,high
11484,0.032,0.324,0.938,Yes,0.0321,6,0.0961,-7.332,Minor,23-05-1994,0.102,168.131,0.543,1994,3,high
14222,0.849,0.646,0.324,No,0,7,0.0966,-9.916,Minor,01-01-1955,0.0412,131.227,0.802,1955,2.2,very low
248,0.944,0.241,0.578,No,0.918,2,0.111,-7.179,Major,15-08-1959,0.0318,102.706,0.56,1959,2.6,very low
499,0.00534,0.319,0.803,No,0.0126,10,0.177,-8.928,Major,21-05-1996,0.0394,183.031,0.589,1996,4.8,high
13257,0.223,0.571,0.363,No,0.588,0,0.108,-16.512,Major,16-01-2021,0.032,122.647,0.281,2021,3.2,very low
5567,0.0218,0.812,0.67,No,0,5,0.0518,-6.385,Minor,01-01-2007,0.0565,137.038,0.439,2007,3.3,high
5593,0.731,0.473,0.532,No,0.0117,8,0.0973,-7.744,Major,14-09-1999,0.0276,105.13,0.403,1999,2.8,average
2274,0.863,0.482,0.266,No,0.712,11,0.128,-14.985,Minor,01-07-1963,0.0551,62.43,0.283,1963,2.6,low
2432,0.972,0.488,0.24,No,9.22E-05,10,0.588,-14.107,Major,01-01-1946,0.0797,108.936,0.495,1946,2.9,very low
13408,0.456,0.865,0.466,No,0.0114,7,0.0778,-12.776,Major,01-03-1981,0.154,95.56,0.825,1981,12.2,low
4505,0.000124,0.716,0.946,No,0.868,1,0.0609,-5.531,Major,07-08-2019,0.0559,167.372,0.952,2019,2.3,high
8940,0.678,0.809,0.668,No,0.0147,7,0.0865,-6.936,Major,01-01-2010,0.219,119.976,0.636,2010,5,high
9405,0.0153,0.517,0.813,No,0,1,0.106,-6.325,Major,08-06-2018,0.0558,83.005,0.444,2018,3.7,high
4640,0.000771,0.488,0.881,No,0.00189,2,0.823,-4.66,Major,01-01-1989,0.044,98.137,0.291,1989,4.3,low
14006,0.624,0.311,0.387,No,3.57E-05,0,0.118,-10.644,Major,01-01-1967,0.0291,91.251,0.418,1967,3.2,low
15805,0.311,0.485,0.247,No,0.00857,9,0.832,-19.381,Minor,01-01-1976,0.0618,92.345,0.537,1976,13,low
1448,0.454,0.84,0.636,No,0.065,1,0.0981,-7.994,Major,21-04-1982,0.0321,120.88,0.78,1982,4.8,low
5155,0.985,0.303,0.0465,No,0.757,5,0.167,-17.253,Major,01-01-1979,0.0363,74.933,0.0386,1979,2.8,low
15080,0.108,0.737,0.821,No,0,0,0.836,-6.324,Major,24-08-1999,0.182,133.904,0.865,1999,10.1,low
7837,0.1,0.433,0.724,No,0,5,0.0918,-6.126,Minor,05-05-2017,0.0372,174.006,0.689,2017,4.5,high
8949,0.139,0.651,0.555,No,0.0116,8,0.704,-10.468,Major,20-08-2002,0.142,110.276,0.525,2002,4.2,very low
8539,0.8,0.513,0.202,No,0,6,0.0937,-19.401,Major,01-01-1993,0.0317,125.072,0.496,1993,3,low
5865,0.606,0.604,0.547,No,0.000157,9,0.0879,-8.663,Major,01-01-1973,0.0298,136.164,0.773,1973,2.2,low
4610,0.705,0.749,0.695,No,0,9,0.834,-9.786,Major,01-01-1947,0.0577,124.665,0.972,1947,2,very low
5270,0.539,0.673,0.654,No,0.000333,11,0.112,-5.171,Major,01-01-2008,0.0433,103.62,0.909,2008,3.5,average
2365,0.02,0.378,0.638,No,7.66E-05,10,0.0849,-5.576,Major,21-02-2012,0.075,184.086,0.735,2012,4.2,high
13929,0.88,0.537,0.433,No,0,11,0.178,-14.885,Major,31-12-1946,0.357,106.643,0.718,1946,3.5,very low
4277,0.601,0.3,0.172,No,0.948,2,0.109,-14.214,Minor,22-07-2003,0.0296,90.146,0.0707,2003,2.3,average
12593,0.0319,0.639,0.744,No,0.000458,6,0.466,-8.377,Minor,11-02-2013,0.0368,128.047,0.825,2013,4,high
4165,0.0177,0.588,0.711,No,0,7,0.0993,-4.692,Major,09-11-2016,0.0291,151.901,0.101,2016,4.6,very low
10023,0.0146,0.326,0.458,No,0.00287,9,0.103,-15.654,Major,01-01-1979,0.156,83.261,0.345,1979,6.7,average
4740,0.123,0.925,0.31,Yes,0,11,0.0931,-6.531,Minor,01-06-2018,0.291,121.927,0.291,2018,2.4,high
11202,0.792,0.802,0.382,Yes,0.163,10,0.0783,-7.356,Major,06-04-2018,0.0312,99.969,0.581,2018,3.3,high
14425,0.825,0.508,0.289,No,0.00124,5,0.143,-11.068,Major,01-02-1963,0.0244,93.24,0.363,1963,2.3,low
15885,0.0621,0.534,0.813,No,0.305,7,0.168,-7.709,Major,01-01-1967,0.0483,117.7,0.595,1967,3.1,low
12426,0.428,0.514,0.712,Yes,8.77E-06,2,0.112,-7.281,Major,27-06-2019,0.334,76.393,0.487,2019,2.6,high
9532,0.188,0.502,0.901,No,4.89E-05,7,0.28,-4.467,Major,16-06-1986,0.0459,119.022,0.821,1986,3.3,average
527,0.446,0.335,0.473,No,0.269,5,0.133,-7.668,Major,31-12-1950,0.0355,167.889,0.788,1950,3.2,very low
10650,0.963,0.221,0.196,No,0.398,5,0.181,-14.946,Major,01-01-1949,0.0355,92.583,0.264,1949,2.7,very low
4996,0.374,0.663,0.615,No,0.0266,2,0.642,-10.78,Major,05-11-1976,0.0323,109.442,0.671,1976,5.5,average
4899,0.939,0.566,0.613,No,0.807,0,0.686,-15.786,Major,01-01-2006,0.227,89.559,0.643,2006,1.9,very low
146,0.031,0.274,0.871,No,0.000296,9,0.12,-5.674,Major,28-10-1977,0.0576,180.356,0.498,1977,5.4,low
5523,0.138,0.24,0.998,No,0.997,11,0.945,-23.585,Minor,09-01-2017,0.051,46.366,1.00E-05,2017,2.9,high
2892,0.000387,0.413,0.832,No,0.586,9,0.0948,-7.331,Minor,29-04-1985,0.117,174.569,0.733,1985,4.8,average
13786,0.0364,0.749,0.839,Yes,0,1,0.134,-9.173,Minor,26-10-1999,0.231,87.587,0.64,1999,4.5,average
12693,0.314,0.57,0.499,No,0,8,0.11,-6.512,Major,01-01-2012,0.0266,147.875,0.0866,2012,3.7,average
16109,0.951,0.622,0.175,No,1.56E-05,0,0.621,-18.484,Major,26-06-1934,0.0667,107.595,0.611,1934,2.3,very low
12951,0.00373,0.306,0.9,No,0.0943,6,0.141,-7.961,Major,17-09-1991,0.052,86.772,0.357,1991,7.1,average
5706,0.00818,0.64,0.818,No,1.25E-05,1,0.275,-4.61,Minor,01-01-2005,0.0456,137.003,0.763,2005,4.8,high
7311,0.579,0.682,0.722,No,0,10,0.0324,-4.4,Major,01-01-1997,0.0326,117.358,0.931,1997,2.6,low
11720,0.0108,0.542,0.528,Yes,0,11,0.117,-8.113,Minor,20-01-2021,0.243,190.42,0.253,2021,3.8,very low
8341,0.0706,0.826,0.643,Yes,0,2,0.385,-6.258,Minor,31-12-2017,0.0422,120.055,0.693,2017,3.6,very low
11021,0.159,0.775,0.38,No,0.00175,1,0.135,-9.546,Major,01-01-1967,0.0405,121.243,0.903,1967,2.6,low
11848,0.849,0.31,0.285,No,0,2,0.149,-12.23,Major,01-12-1949,0.0357,203.705,0.693,1949,1.8,very low
12892,7.80E-05,0.467,0.992,Yes,0.00175,11,0.41,-3.218,Minor,01-01-2001,0.175,115.209,0.317,2001,4.2,average
678,0.633,0.675,0.479,Yes,1.76E-05,0,0.088,-9.87,Minor,08-08-2005,0.0278,81.998,0.454,2005,3.5,high
12313,0.621,0.512,0.58,No,1.72E-05,3,0.513,-6.658,Minor,22-11-2019,0.029,159.847,0.303,2019,3,high
9221,0.0215,0.501,0.765,No,0.00182,7,0.0933,-12.47,Minor,31-10-1981,0.0489,150.581,0.548,1981,2.6,low
4960,0.36,0.432,0.504,No,0,4,0.0799,-8.997,Minor,16-01-1976,0.0382,156.278,0.276,1976,5.5,average
12579,0.716,0.688,0.473,No,4.46E-05,8,0.104,-9.059,Major,09-10-2012,0.167,84.958,0.299,2012,5.3,high
5661,0.303,0.578,0.9,No,0.0164,2,0.393,-12.588,Major,01-04-1987,0.0398,127.937,0.521,1987,5,low
419,0.25,0.412,0.482,No,1.12E-05,5,0.153,-10.289,Major,01-06-1969,0.0336,82.233,0.288,1969,3,average
11371,0.372,0.246,0.503,No,0.0271,4,0.117,-8.561,Major,18-08-2007,0.0296,147.387,0.187,2007,4.6,low
4506,0.186,0.331,0.19,No,0.0508,3,0.101,-13.482,Major,08-12-1976,0.0325,195.365,0.0947,1976,4,low
7207,0.081,0.491,0.791,No,6.87E-06,7,0.447,-8.801,Major,19-03-1971,0.036,93.116,0.88,1971,3.3,average
11948,0.638,0.809,0.397,No,0.00513,7,0.0362,-10.246,Major,01-01-1995,0.0428,131.41,0.929,1995,3.1,low
8254,0.00147,0.347,0.8,No,0.769,7,0.0975,-6.651,Major,25-07-1970,0.0294,103.725,0.66,1970,7.2,average
3281,0.748,0.57,0.276,No,1.79E-05,5,0.0836,-13.47,Minor,01-01-1978,0.0394,174.288,0.321,1978,3.6,average
967,0.0317,0.576,0.896,No,0,7,0.211,-8.026,Major,01-01-1985,0.04,136.586,0.617,1985,4.2,high
4261,0.564,0.694,0.719,No,2.23E-06,3,0.0806,-7.715,Major,14-01-2003,0.0368,118.13,0.95,2003,2.3,average
2848,0.0324,0.901,0.812,No,0.00906,4,0.0493,-7.039,Minor,04-07-2005,0.107,125.462,0.785,2005,3.8,average
12306,0.493,0.628,0.527,No,0,10,0.0744,-4.676,Major,01-01-1985,0.0266,99.03,0.412,1985,4.5,low
13602,0.96,0.391,0.415,No,0.00457,0,0.305,-9.163,Major,01-01-1953,0.0351,83.881,0.585,1953,2.7,very low
4202,0.888,0.318,0.234,No,0.000261,8,0.139,-12.279,Major,01-01-1967,0.0346,94.881,0.167,1967,3.4,low
11112,0.993,0.444,0.239,No,0.000141,4,0.477,-10.646,Minor,31-12-1945,0.0615,83.866,0.481,1945,3.2,very low
4033,0.000375,0.39,0.946,No,0.0503,4,0.0999,-3.935,Minor,04-11-2019,0.0906,191.818,0.13,2019,6.5,very low
3268,0.375,0.435,0.96,No,0.00171,3,0.373,-3.396,Major,06-04-2009,0.0874,133.137,0.705,2009,2.6,very low
6458,0.286,0.625,0.29,No,0.254,2,0.396,-13.494,Major,01-08-1969,0.0298,83.096,0.2,1969,5.3,low
2924,0.0176,0.823,0.868,No,0.456,9,0.126,-7.562,Major,04-01-2011,0.042,128.01,0.0435,2011,9.7,very low
5932,0.857,0.512,0.525,No,0.00268,7,0.184,-10.668,Major,01-01-1955,0.0895,74.587,0.969,1955,4.2,very low
3932,0.173,0.612,0.703,No,0.000288,7,0.756,-7.599,Major,17-09-1990,0.0341,125.664,0.451,1990,3.6,average
1979,0.282,0.449,0.697,No,0.00599,5,0.284,-9.96,Minor,01-11-1988,0.0721,151.486,0.799,1988,4.3,low
11747,0.552,0.673,0.863,No,0.000336,0,0.121,-3.403,Major,01-01-1998,0.0511,91.364,0.751,1998,4.9,average
9905,0.000798,0.65,0.921,No,0.0298,9,0.134,-6.014,Major,03-08-1987,0.0359,119.8,0.648,1987,5.4,average
5687,0.331,0.777,0.744,No,0.0073,9,0.088,-7.42,Major,06-09-2019,0.204,94.019,0.654,2019,3,high
10484,0.939,0.355,0.152,No,6.14E-05,8,0.0853,-20.315,Major,01-01-1949,0.0604,101.183,0.2,1949,2.3,very low
5294,0.731,0.886,0.259,No,5.49E-06,5,0.108,-9.246,Major,16-05-2007,0.0423,119.894,0.305,2007,2.3,average
12488,0.828,0.617,0.869,No,0,6,0.97,-12.754,Major,11-04-1986,0.96,61.2,0.125,1986,1.5,low
14842,0.577,0.74,0.421,No,7.19E-05,9,0.0374,-6.789,Major,31-10-1994,0.0303,134.622,0.595,1994,3.7,average
12439,0.149,0.675,0.723,No,1.26E-05,9,0.206,-8.235,Major,01-01-1977,0.0369,133.652,0.962,1977,2.8,low
2785,0.00178,0.79,0.865,No,0.849,4,0.0895,-11.466,Major,01-01-2007,0.0421,129.981,0.0595,2007,3,very low
8242,0.577,0.779,0.635,No,0.000258,2,0.215,-8.028,Minor,01-06-1994,0.0282,108.018,0.53,1994,4.9,average
7063,0.759,0.555,0.275,No,0,0,0.104,-14.032,Major,10-04-1992,0.0653,163.431,0.592,1992,5,high
14348,0.872,0.593,0.521,No,0,9,0.714,-10.326,Major,01-11-1973,0.0358,117.805,0.855,1973,3.2,average
1134,0.024,0.572,0.663,No,1.52E-06,8,0.371,-7.316,Major,01-07-2012,0.105,140.014,0.624,2012,2.9,average
8785,0.00015,0.489,0.913,No,0.709,5,0.0703,-9.152,Minor,17-04-1989,0.0479,135.756,0.539,1989,2.9,high
10962,0.186,0.734,0.775,No,0.000542,8,0.123,-3.855,Major,04-09-2020,0.0614,166.039,0.72,2020,3.7,very high
2882,0.959,0.279,0.302,No,0.898,4,0.114,-15.506,Minor,01-11-1984,0.0396,139.347,0.167,1984,11.4,low
3852,0.00114,0.274,0.478,No,0.0258,9,0.299,-8.794,Major,10-11-1967,0.0328,159.945,0.407,1967,5.5,very low
9039,0.648,0.707,0.613,No,1.47E-06,10,0.128,-6.206,Minor,01-01-1974,0.0564,105.303,0.96,1974,4.6,low
824,0.303,0.643,0.633,No,0,2,0.119,-8.788,Major,20-02-1979,0.0316,115.246,0.228,1979,4,average
1187,0.41,0.647,0.582,No,1.93E-06,10,0.0715,-9.538,Minor,21-03-1958,0.0755,167.396,0.915,1958,2.4,high
8745,0.748,0.599,0.317,Yes,0,1,0.111,-11.212,Major,03-08-2018,0.174,148.09,0.203,2018,3.6,high
12287,0.544,0.527,0.858,No,0,5,0.45,-7.132,Major,22-07-1977,0.0804,89.015,0.677,1977,1.6,low
6559,0.0939,0.725,0.594,No,0,2,0.22,-5.243,Major,01-01-2007,0.0496,91.794,0.25,2007,3.7,average
11695,0.919,0.527,0.166,No,4.07E-06,0,0.102,-16.823,Major,01-11-1971,0.0321,85.062,0.241,1971,4.7,low
8174,0.0283,0.567,0.941,No,0.788,2,0.172,-8.143,Major,11-12-2020,0.0522,127.999,0.36,2020,3.2,very low
4781,0.000773,0.632,0.845,No,0.00152,7,0.0618,-6.336,Major,12-08-1991,0.0333,89.232,0.433,1991,5.4,high
13842,0.411,0.63,0.124,Yes,0,7,0.575,-19.999,Major,01-01-1940,0.956,166.68,0.605,1940,1.6,very low
15286,0.403,0.7,0.845,No,0.000586,2,0.34,-5.69,Major,01-11-1980,0.0331,107.523,0.81,1980,6.5,average
5173,0.789,0.595,0.574,No,9.53E-05,2,0.209,-7.411,Major,01-01-1978,0.11,94.904,0.825,1978,7.4,high
8727,0.81,0.823,0.355,No,0,5,0.803,-10.204,Minor,19-03-1962,0.0896,112.001,0.754,1962,2.6,very low
11144,0.0244,0.956,0.536,Yes,0,6,0.283,-4.283,Major,01-08-2006,0.245,102.032,0.328,2006,3.3,average
7647,0.132,0.494,0.534,No,0,10,0.353,-5.827,Minor,15-07-2003,0.317,144.165,0.548,2003,4.4,average
3106,0.54,0.489,0.296,No,0,10,0.377,-13.9,Minor,01-01-1995,0.0764,152.701,0.684,1995,2.8,average
3332,0.995,0.722,0.154,No,0.0158,9,0.117,-13.964,Major,12-12-1939,0.506,109.14,0.799,1939,2.3,very low
12114,0.605,0.664,0.602,No,8.24E-06,7,0.408,-9.454,Minor,31-12-1973,0.0503,94.257,0.839,1973,3.6,low
14850,0.203,0.24,0.142,No,0.178,7,0.0838,-20.729,Major,24-08-1984,0.035,81.623,0.0386,1984,4.6,average
4514,0.286,0.575,0.643,No,0,3,0.122,-9.354,Major,03-07-2014,0.118,119.965,0.551,2014,4.5,very low
9364,0.666,0.651,0.228,Yes,2.67E-06,0,0.0977,-16.712,Minor,01-01-1948,0.944,90.278,0.561,1948,1.6,very low
1859,0.811,0.381,0.387,No,1.00E-05,10,0.0595,-14.202,Minor,16-06-1966,0.0497,76.161,0.323,1966,3.6,low
531,0.13,0.466,0.786,No,0.14,2,0.817,-6.81,Major,08-12-1976,0.0344,154.341,0.716,1976,5.2,average
13377,0.0629,0.393,0.719,No,0.00432,5,0.219,-4.773,Major,01-01-2008,0.0279,124.353,0.497,2008,3.4,high
15233,0.992,0.303,0.142,No,4.09E-05,5,0.158,-15.611,Major,01-01-1954,0.0465,79.729,0.349,1954,3.1,very low
3703,0.0947,0.498,0.889,No,1.62E-06,0,0.733,-5.413,Major,29-08-1977,0.0546,134.88,0.696,1977,4.7,high
10872,0.489,0.702,0.773,No,3.24E-06,7,0.0816,-7.265,Major,07-01-1991,0.044,90.415,0.855,1991,4.7,high
2639,0.982,0.388,0.00615,No,3.74E-05,8,0.0823,-28.159,Major,30-09-1958,0.044,84.402,0.256,1958,2.5,very low
2908,0.0236,0.807,0.651,No,6.65E-06,5,0.174,-6.714,Minor,01-01-1994,0.0477,91.028,0.829,1994,5.2,average
3830,0.13,0.707,0.275,No,0,4,0.066,-14.816,Major,23-11-1990,0.0328,93.99,0.195,1990,4.3,high
5822,0.904,0.398,0.0874,No,2.60E-06,7,0.113,-18.981,Major,01-01-1982,0.0414,89.014,0.478,1982,1.9,average
2249,0.0562,0.561,0.621,Yes,0,11,0.221,-4.207,Minor,08-01-2021,0.0424,125.005,0.435,2021,3.6,high
90,0.85,0.67,0.35,No,1.45E-05,10,0.149,-9.492,Major,01-02-1945,0.0271,95.755,0.748,1945,2.9,very low
7446,0.296,0.376,0.629,No,0,2,0.167,-7.908,Major,09-04-2002,0.0883,173.656,0.379,2002,4.3,average
8447,0.104,0.822,0.776,No,0,11,0.443,-5.524,Minor,01-01-2007,0.108,96.01,0.705,2007,3.4,high
15972,0.0837,0.94,0.654,No,5.42E-05,6,0.0409,-7.476,Minor,19-01-2016,0.156,134.976,0.799,2016,2.6,high
4814,0.208,0.641,0.629,No,1.58E-06,2,0.0674,-8.709,Minor,01-06-1982,0.0328,118.129,0.253,1982,3.5,average
11435,0.826,0.55,0.269,No,0,10,0.0516,-11.481,Major,01-01-1962,0.0429,66.721,0.368,1962,3.1,very low
4085,0.067,0.523,0.59,No,0,11,0.191,-9.352,Major,01-07-2010,0.0456,157.438,0.362,2010,3.7,very low
8403,0.519,0.403,0.498,No,0,9,0.267,-6.888,Major,22-08-2000,0.0332,128.192,0.351,2000,3.3,average
12996,0.00737,0.634,0.854,No,2.49E-06,11,0.0664,-3.444,Major,10-10-1997,0.0369,148.003,0.564,1997,5.2,high
7917,0.00604,0.517,0.939,No,0,6,0.0977,-2.864,Minor,01-01-1965,0.0509,96.887,0.543,1965,3.7,very low
5846,0.191,0.463,0.79,Yes,0,6,0.18,-4.341,Minor,24-04-2009,0.336,140.063,0.69,2009,4.6,average
3792,0.134,0.857,0.527,No,2.40E-06,7,0.053,-8.694,Major,27-11-1996,0.0534,92.904,0.509,1996,4.2,low
2879,0.39,0.789,0.753,No,6.84E-05,7,0.337,-6.803,Major,01-01-1995,0.039,84.33,0.966,1995,2.7,average
14079,0.0563,0.399,0.491,No,0.00089,6,0.11,-10.778,Minor,24-04-2020,0.0538,91.066,0.151,2020,3.5,very high
6388,0.0951,0.339,0.296,No,0.00482,0,0.121,-12.079,Major,20-01-1967,0.119,191.566,0.224,1967,2.7,low
